ID,ProjectName,City,State,Zipcode,Country,RatingSystem,PointsAchieved,CertLevel,CertDate,IsCertified,GrossFloorAreaSqm,ProjectTypes
1000115244,Wesleyan Public Affairs Center,MID,CT,6457,US,LEED v4 BD+C: NC,63,Gold,01/07/2024,Yes,74666,Core Learning Space: College/University
1000115261,Hilton Columbus Downtown Expansion,COL,OH,43215,US,LEED v4 BD+C: NC,64,Gold,06/09/2024,Yes,461491,"Lodging: Hotel/Motel/Resort, Full Service"
1000116060,22 Banner Lane,WAS,DC,20003,US,LEED v4 BD+C: NC,57,Silver,25/06/2024,Yes,239780,Multi-Family Residential: Apartment
1000116061,44 Banner Lane,WAS,DC,20003,US,LEED v4 BD+C: NC,56,Silver,25/06/2024,Yes,392485,Multi-Family Residential: Apartment
1000116182,Shenling Base III R&D Building,FOS,GUA,528313,CN,LEED v4 BD+C: NC,80,Platinum,10/04/2024,Yes,215200,Office: Other Office
1000116565,Block 216,POR,OR,97205,US,LEED v4 BD+C: NC,60,Gold,13/03/2024,Yes,819031,"Lodging: Hotel/Motel/Resort, Full Service"
1000116670,AL-MUNTADA Knowledge Space Saint-Gobain,AD,AE,96082,AE,LEED v4 BD+C: NC,68,Gold,02/08/2024,Yes,400,Office: Mixed-Use
1000116708,MSU Public Safety Building,BAL,MD,21251,US,LEED v4 BD+C: NC,52,Silver,17/06/2024,Yes,19983,Public Order and Safety: Other Public Order
1000116948,City of Raleigh Fire Station 22,RAL,NC,27614,US,LEED v4 BD+C: NC,60,Gold,01/10/2024,Yes,15746,Public Order and Safety: Fire/Police Station
1000117003,DSWA Administration Building,DOV,DE,19901,US,LEED v4 BD+C: NC,53,Silver,18/01/2024,Yes,22830,Office: Administrative/Professional
1000117364,GCO Mendez Alvaro 31,MAD,MAD,28045,ES,LEED v4 BD+C: NC,89,Platinum,11/03/2025,Yes,22707,Office: Administrative/Professional
1000117389,Sesquicentennial Hall,PLA,WI,0,US,LEED v4 BD+C: NC,64,Gold,05/03/2024,Yes,99029,Core Learning Space: College/University
1000117468,"Clearwater Credit Union, Brooks Branch",MIS,MT,59801,US,LEED v4 BD+C: NC,52,Silver,25/07/2024,Yes,6748,Retail: Bank Branch
1000117493,Penn State Berks Beaver Community Center,REA,PA,19610,US,LEED v4 BD+C: NC,41,Certified,17/07/2024,Yes,74000,Core Learning Space: College/University
1000117571,Kaiser Permanente Springfield MOB,SPR,VA,22150,US,LEED v4 BD+C: NC,62,Gold,07/05/2024,Yes,99190,Office: Medical (Non-Diagnostic)
1000117911,Toyota MS Experience Center,BS,MS,38828,US,LEED v4 BD+C: NC,84,Platinum,16/04/2024,Yes,14840,Public Assembly: Other Assembly
1000117981,Raclin Murphy Museum of Art,ND,IN,46556,US,LEED v4 BD+C: NC,64,Gold,18/11/2024,Yes,73330,Public Assembly: Other Assembly
1000117983,UC Davis Shasta Hall,DAV,CA,95616,US,LEED v4 BD+C: NC,62,Gold,14/11/2024,Yes,208994,Lodging: Dormitory
1000118039,The Standard at Seattle,SEA,WA,98105,US,LEED v4 BD+C: NC,61,Gold,04/06/2024,Yes,552639,Multi-Family Residential: Apartment
1000118205,HLS Lewis Hall,CAM,MA,2138,US,LEED v4 BD+C: NC,62,Gold,08/11/2024,Yes,43599,Core Learning Space: College/University
1000118400,BTC Phase III construction,TIA,N/A,300451,CN,LEED v4 BD+C: NC,67,Gold,20/02/2024,Yes,577512,Industrial Manufacturing
1000118401,Administration Building of BTC,TIA,N/A,300451,CN,LEED v4 BD+C: NC,85,Platinum,15/05/2024,Yes,75300,Office: Mixed-Use
1000118791,CONF,CON,VA,0,US,LEED v4 BD+C: NC,51,Silver,04/11/2024,Yes,157271,CONF
1000119140,Comisaria Policia Olesa de Montserrat,ODM,BCN,8640,ES,LEED v4 BD+C: NC,49,Certified,25/03/2024,Yes,597,Public Order and Safety: Fire/Police Station
1000119329,AUS IT Building,AUS,TX,78719,US,LEED v4 BD+C: NC,58,Silver,25/03/2024,Yes,40277,Airport: Office
1000119511,Jane E. Heminger Hall,COL,OH,43210,US,LEED v4 BD+C: NC,50,Silver,05/04/2024,Yes,38000,Core Learning Space: College/University
1000119611,Ereks Blue Matters Resp. Prod. Platform,TEK,TEK,59850,TR,LEED v4 BD+C: NC,45,Certified,06/10/2024,Yes,105000,Industrial Manufacturing
1000119612,Emory University HSRB II,ATL,GA,0,US,LEED v4 BD+C: NC,61,Gold,06/08/2024,Yes,346000,Laboratory
1000119708,MTL-Maison Robert-Belanger,SAI,QC,0,CA,LEED v4 BD+C: NC,51,Silver,23/08/2024,Yes,335,Office: Other Office
1000119744,CONF,CON,WA,0,US,LEED v4 BD+C: NC,60,Gold,11/10/2024,Yes,85007,CONF
1000119745,Indianapolis-Marion County Sheriff/ADC,IND,IN,46203,US,LEED v4 BD+C: NC,40,Certified,08/10/2024,Yes,801738,Lodging: Other lodging
1000119759,CONF,CON,WA,0,US,LEED v4 BD+C: NC,43,Certified,07/11/2024,Yes,29000,CONF
1000119770,Rice Sid Richardson Residential College,HOU,TX,77055,US,LEED v4 BD+C: NC,60,Gold,12/01/2024,Yes,126000,Lodging: Dormitory
1000119772,NKU Residence Hall,HH,KY,41099,US,LEED v4 BD+C: NC,41,Certified,17/04/2024,Yes,70220,Multi-Family Residential: Apartment
1000119839,Rutherford GO Station,TOR,ON,0,CA,LEED v4 BD+C: NC,64,Gold,12/06/2024,Yes,2663,Transit: Station/Underground
1000119861,UMW Virginia Hall Renovation,FRE,VA,22401,US,LEED v4 BD+C: NC,52,Silver,22/04/2024,Yes,45687,Lodging: Dormitory
1000120063,East Columbia 50+ Center,COL,MD,21045,US,LEED v4 BD+C: NC,65,Gold,28/10/2024,Yes,31000,Public Assembly: Other Assembly
1000120075,Stockyards Event Center at the NWC,DEN,CO,80216,US,LEED v4 BD+C: NC,62,Gold,09/08/2024,Yes,47930,Public Assembly: Stadium/Arena
1000120085,Maintenance & Storage Facility Main Bldg,OTT,ON,0,CA,LEED v4 BD+C: NC,43,Certified,20/06/2024,Yes,5052,Transit: Maintenance/Storage
1000120132,CBC Student Recreation Center,PAS,WA,99301,US,LEED v4 BD+C: NC,51,Silver,25/06/2024,Yes,78189,Public Assembly: Recreation
1000120314,CSULA Student Housing East Project,LA,CA,90032,US,LEED v4 BD+C: NC,53,Silver,22/01/2024,Yes,368066,Lodging: Dormitory
1000120423,CRIF 21,BOL,BO,40121,IT,LEED v4 BD+C: NC,80,Platinum,06/05/2024,Yes,12100,Office: Administrative/Professional
1000120797,Irving Institute for Energy & Society,HAN,NH,3755,US,LEED v4 BD+C: NC,85,Platinum,16/07/2024,Yes,45688,Office: Mixed-Use
1000120828,Penn State Mont Alto Allied Health,MA,PA,17237,US,LEED v4 BD+C: NC,47,Certified,08/01/2024,Yes,22000,Core Learning Space: College/University
1000120869,Remick Family Hall,ND,IN,46556,US,LEED v4 BD+C: NC,52,Silver,29/02/2024,Yes,43542,Core Learning Space: College/University
1000120913,Alief Neighborhood Center,HOU,TX,77072,US,LEED v4 BD+C: NC,53,Silver,16/12/2024,Yes,71551,Public Assembly: Other Assembly
1000120994,Metro Building at Eisenhower,ALE,VA,22314,US,LEED v4 BD+C: NC,63,Gold,11/06/2024,Yes,425187,Office: Administrative/Professional
1000121357,ASGC Labour Accommodation Building,DUB,AE,0,AE,LEED v4 BD+C: NC,76,Gold,20/11/2024,Yes,110012,Lodging: Other lodging
1000121363,Purdue Dudley Hall and Lambertus Hall,WL,IN,47907,US,LEED v4 BD+C: NC,50,Silver,18/10/2024,Yes,249375,Core Learning Space: College/University
1000121586,Animal Control Facility,DM,IA,50317,US,LEED v4 BD+C: NC,60,Gold,16/10/2024,Yes,21915,Public Order and Safety: Other Public Order
1000121590,Via Ripamonti 37,MIL,MI,20135,IT,LEED v4 BD+C: NC,68,Gold,26/09/2024,Yes,31746,Lodging: Dormitory
1000121687,KP MMC Ambulatory Surgery Center,MUR,CA,92563,US,LEED v4 BD+C: NC,53,Silver,08/02/2024,Yes,88992,Healthcare: Clinic/Other Outpatient
1000121700,CONF,CON,MA,0,US,LEED v4 BD+C: NC,50,Silver,22/02/2024,Yes,73216,CONF
1000121785,Jack Doyle Athletics & Recreation Centre,OTT,ON,0,CA,LEED v4 BD+C: NC,52,Silver,21/05/2024,Yes,11658,Core Learning Space: College/University
1000121792,VALL HEBRON INSTITUT DE RECERCA - VHIR,BAR,BCN,8035,ES,LEED v4 BD+C: NC,61,Gold,15/05/2025,Yes,11402,Office: Medical (Non-Diagnostic)
1000122321,Forbes & Beeler Residence Hall,PIT,PA,15213,US,LEED v4 BD+C: NC,64,Gold,08/03/2024,Yes,120000,Lodging: Dormitory
1000122372,Garrett College Performing Arts Center,MCH,MD,21541,US,LEED v4 BD+C: NC,62,Gold,10/01/2024,Yes,28641,Public Assembly: Entertainment
1000122888,CSU - Spur - Terra Bldg.,DEN,CO,80216,US,LEED v4 BD+C: NC,60,Gold,09/12/2024,Yes,68000,Core Learning Space: Other classroom education
1000122899,CONF,CON,GU,0,US,LEED v4 BD+C: NC,50,Silver,25/01/2024,Yes,2788,CONF
1000123012,Houston Zoo Headquarters,HOU,TX,77030,US,LEED v4 BD+C: NC,62,Gold,17/04/2024,Yes,42300,Office: Administrative/Professional
1000123183,Granite Library,SSL,UT,84106,US,LEED v4 BD+C: NC,66,Gold,22/10/2024,Yes,31800,Public Assembly: Library
1000123400,VU Owen Graduate School of Management,NAS,TN,37203,US,LEED v4 BD+C: NC,63,Gold,12/07/2024,Yes,123100,Core Learning Space: College/University
1000123721,CSU College of Business,BAL,MD,21216,US,LEED v4 BD+C: NC,60,Gold,17/09/2024,Yes,65000,Core Learning Space: College/University
1000123783,CONF,CON,CA,0,US,LEED v4 BD+C: NC,52,Silver,12/07/2024,Yes,89000,CONF
1000123812,UW - Health Science Education Building,SEA,WA,98195,US,LEED v4 BD+C: NC,64,Gold,20/05/2024,Yes,98000,Core Learning Space: College/University
1000123851,Family First Community Center,REN,WA,98058,US,LEED v4 BD+C: NC,51,Silver,12/04/2024,Yes,21100,Public Assembly: Recreation
1000124095,The Hale,WAS,DC,20002,US,LEED v4 BD+C: NC,52,Silver,09/04/2024,Yes,410299,Multi-Family Residential: Apartment
1000124108,ZORDAN ATTILIO,VAL,VI,36078,IT,LEED v4 BD+C: NC,70,Gold,14/03/2024,Yes,5170,Office: Other Office
1000124249,CCPL Bay Village Branch,BV,OH,44140,US,LEED v4 BD+C: NC,45,Certified,09/01/2024,Yes,17170,Public Assembly: Library
1000124273,2750 19th Street,SF,CA,94110,US,LEED v4 BD+C: NC,52,Silver,23/07/2024,Yes,85965,Multi-Family Residential: Apartment
1000124286,MA State Police Lower Basin Barracks,BOS,MA,2114,US,LEED v4 BD+C: NC,64,Gold,02/02/2024,Yes,19611,Public Order and Safety: Fire/Police Station
1000124295,CONF,CON,WA,0,US,LEED v4.1 BD+C: NC,42,Certified,27/01/2025,Yes,44872,CONF
1000124300,University of Dayton Center for the Arts,DAY,OH,45409,US,LEED v4 BD+C: NC,61,Gold,10/05/2024,Yes,51502,Core Learning Space: College/University
1000124371,Virginia Tech Data and Decision Sciences,BLA,VA,24061,US,LEED v4 BD+C: NC,53,Silver,09/09/2024,Yes,120000,Core Learning Space: College/University
1000124417,Lincoln at Bankside,BRO,NY,10454,US,LEED v4 BD+C: NC,57,Silver,29/01/2024,Yes,906972,Multi-Family Residential: Apartment
1000124497,CCP Career & Advanced Technology Center,PHI,PA,19139,US,LEED v4 BD+C: NC,63,Gold,17/05/2024,Yes,75000,Core Learning Space: College/University
1000124510,De Anza Morningstar,SJ,CA,0,US,LEED v4 BD+C: NC,50,Silver,18/06/2024,Yes,85663,Multi-Family Residential: Apartment
1000124547,CoverMyMeds Phase I,COL,OH,43222,US,LEED v4 BD+C: NC,80,Platinum,22/03/2024,Yes,312782,Office: Administrative/Professional
1000124589,WMATA - New Carrollton,NC,MD,20785,US,LEED v4 BD+C: NC,61,Gold,30/07/2024,Yes,320000,Office: Administrative/Professional
1000124722,Merser Mercedes-Benz Showroom & Service,KEP,ANT,27560,TR,LEED v4 BD+C: NC,60,Gold,16/12/2024,Yes,12506,Service: Vehicle Service/Repair
1000124776,1900 Crystal Drive,ARL,VA,22202,US,LEED v4 BD+C: NC,52,Silver,08/03/2024,Yes,475617,Multi-Family Residential: Apartment
1000124804,CONF,CON,CA,0,US,LEED v4 BD+C: NC,85,Platinum,27/02/2024,Yes,21981,CONF
1000124812,South Endzone,SLC,UT,84112,US,LEED v4 BD+C: NC,55,Silver,23/01/2024,Yes,113200,Public Assembly: Stadium/Arena
1000125031,Mica RiNo,DEN,CO,80202,US,LEED v4 BD+C: NC,61,Gold,08/08/2024,Yes,473818,Multi-Family Residential: Apartment
1000125072,Missouri Botanical Garden Visitor Center,SL,MO,63110,US,LEED v4 BD+C: NC,72,Gold,09/04/2024,Yes,92000,Public Assembly: Other Assembly
1000125146,Ctrls Datacenters Limited,HYD,TG,500032,IN,LEED v4.1 O+M: EB,77,Gold,31/05/2025,Yes,55121.98,Data Center
1000125291,Project Lannister Offices,QIO,SIC,610000,CN,LEED v4 BD+C: NC,66,Gold,31/07/2024,Yes,6455,Office: Administrative/Professional
1000125416,Lake & River Hall,NO,LA,70118,US,LEED v4 BD+C: NC,61,Gold,25/01/2024,Yes,232082,Core Learning Space: College/University
1000125563,FIU- Parkview II - Student Housing,MIA,FL,33199,US,LEED v4 BD+C: NC,41,Certified,02/04/2024,Yes,299530,Lodging: Dormitory
1000125581,Sage at National Landing,ARL,VA,22202,US,LEED v4 BD+C: NC,52,Silver,22/05/2024,Yes,260403,Multi-Family Residential: Apartment
1000125609,The Broadview at Vanderbilt,NAS,TN,37203,US,LEED v4 BD+C: NC,60,Gold,24/04/2024,Yes,377700,Multi-Family Residential: Apartment
1000125660,UP Shiley-Marcos Center,POR,OR,97203,US,LEED v4.1 BD+C: NC,62,Gold,08/07/2025,Yes,38481,Core Learning Space: College/University
1000125676,CCAC CEIT,PIT,PA,15233,US,LEED v4.1 BD+C: NC,50,Silver,16/09/2024,Yes,51390,Core Learning Space: College/University
1000125733,Waterloo Regional Police Services,KIT,ON,0,CA,LEED v4 BD+C: NC,54,Silver,19/11/2024,Yes,8816,Public Order and Safety: Fire/Police Station
1000125921,Tampa US Customs & Border Protection,TAM,FL,33634,US,LEED v4 BD+C: NC,40,Certified,30/01/2024,Yes,28037,Airport: Office
1000126140,FIS HQ,JAC,FL,32202,US,LEED v4 BD+C: NC,80,Platinum,20/06/2024,Yes,376304,Office: Administrative/Professional
1000126363,Iowa State Veterinary Diagnostic Lab,AME,IA,50011,US,LEED v4 BD+C: NC,54,Silver,25/07/2024,Yes,101085,Core Learning Space: College/University
1000126435,"The Virginian  Fairfax, VA",FAI,VA,22031,US,LEED v4 BD+C: NC,50,Silver,17/05/2024,Yes,367190,Healthcare: Nursing Home/ Assisted Living
1000126485,Malachowsky Hall Data Sciences & IT,GAI,FL,32611,US,LEED v4 BD+C: NC,81,Platinum,26/11/2024,Yes,263440,Core Learning Space: College/University
1000126661,Animal Services Center of Mesilla Valley,LC,NM,88012,US,LEED v4 BD+C: NC,44,Certified,09/09/2024,Yes,18119,Other
1000126697,Ringling Dining,SAR,FL,34234,US,LEED v4 BD+C: NC,60,Gold,01/02/2024,Yes,28000,Retail: Restaurant/Cafeteria
1000126743,UCF Roth Athletic Center,ORL,FL,32816,US,LEED v4 BD+C: NC,40,Certified,25/03/2024,Yes,38452,Other
1000126744,Town of Vienna Police Headquarters,VIE,VA,22180,US,LEED v4 BD+C: NC,54,Silver,06/05/2024,Yes,28320,Public Order and Safety: Fire/Police Station
1000126748,281007 Renovate Crosby Hall,BN,NY,14215,US,LEED v4 BD+C: NC,63,Gold,10/06/2024,Yes,79000,Core Learning Space: College/University
1000126761,CONF,CON,MAD,0,ES,LEED v4 BD+C: NC,86,Platinum,04/07/2024,Yes,14715,CONF
1000126762,CONF,CON,MAD,0,ES,LEED v4 BD+C: NC,86,Platinum,12/04/2024,Yes,21054,CONF
1000126780,CONF,CON,MAD,0,ES,LEED v4 BD+C: NC,82,Platinum,16/01/2024,Yes,19790,CONF
1000126781,CONF,CON,MAD,0,ES,LEED v4 BD+C: NC,83,Platinum,26/12/2024,Yes,1975,CONF
1000126860,FSU Center for Virtual Learning,BR,MI,49307,US,LEED v4 BD+C: NC,42,Certified,25/04/2024,Yes,59810,Core Learning Space: College/University
1000127107,WWU Interdisciplinary Science Building,BEL,WA,98225,US,LEED v4 BD+C: NC,61,Gold,26/03/2024,Yes,56600,Core Learning Space: College/University
1000127189,CLV Health + Wellness,LV,NV,89101,US,LEED v4 BD+C: NC,52,Silver,23/02/2024,Yes,8532,Office: Medical (Non-Diagnostic)
1000127577,Mission Rock Parcel A,SF,CA,94158,US,LEED v4 BD+C: NC,66,Gold,26/08/2024,Yes,310136,Multi-Family Residential: Apartment
1000127922,Chongqing Cummins New Office Building,CQ,CHO,400000,CN,LEED v4 BD+C: NC,50,Silver,12/08/2024,Yes,14449,Office: Mixed-Use
1000127979,CMU Scaife Hall,PIT,PA,15213,US,LEED v4 BD+C: NC,66,Gold,21/10/2024,Yes,85700,Core Learning Space: College/University
1000128079,Cleveland Museum Natural History Phase2,CLE,OH,44106,US,LEED v4 BD+C: NC,81,Platinum,29/10/2024,Yes,50000,Public Assembly: Museum
1000128200,CONF,CON,MD,0,US,LEED v4 BD+C: NC,50,Silver,11/07/2024,Yes,62026,CONF
1000128224,U-M Dean Road Transportation Facility,AA,MI,48109,US,LEED v4 BD+C: NC,56,Silver,17/06/2024,Yes,69596,Transit: Other
1000128432,CONF,CON,RM,0,IT,LEED v4 BD+C: NC,67,Gold,13/08/2024,Yes,35362,CONF
1000128498,Jeffrey T Fort Neuro Research Building,SL,MO,63110,US,LEED v4 BD+C: NC,61,Gold,15/05/2024,Yes,608000,Laboratory
1000128557,"Centennial College, A-Building",TOR,ON,0,CA,LEED v4 BD+C: NC,65,Gold,18/04/2024,Yes,12248,Core Learning Space: College/University
1000128574,St. Albert Fire Hall-1,SA,AB,0,CA,LEED v4 BD+C: NC,56,Silver,16/02/2024,Yes,2911,Public Order and Safety: Fire/Police Station
1000128661,901 Cherry Phase II - Buildings 2 and 3,SB,CA,94066,US,LEED v4 BD+C: NC,85,Platinum,05/01/2024,Yes,293101,Office: Administrative/Professional
1000128796,Hotel Verdant,RAC,WI,53403,US,LEED v4 BD+C: NC,60,Gold,09/04/2024,Yes,74365,"Lodging: Hotel/Motel/Resort, Full Service"
1000128902,Airbus-Delivery Center Expansion,MOB,AL,36615,US,LEED v4 BD+C: NC,62,Gold,23/10/2024,Yes,29656,Office: Administrative/Professional
1000128927,Wolfspeed MVF-FAB ADMIN,MAR,NY,13403,US,LEED v4 BD+C: NC,55,Silver,04/06/2024,Yes,574013,Industrial Manufacturing
1000128928,Wolfspeed MVF-CUB,MAR,NY,13403,US,LEED v4 BD+C: NC,56,Silver,04/06/2024,Yes,105609,Service: Other Service
1000128976,Greater Pittsburgh Food Bank Expansion,PIT,PA,15110,US,LEED v4 BD+C: NC,62,Gold,16/09/2024,Yes,122200,Warehouse: Refrigerated
1000129049,Garvey Hall,WAS,DC,20064,US,LEED v4 BD+C: NC,50,Silver,03/01/2024,Yes,34823,Public Assembly: Other Assembly
1000129511,Four Points by Sheraton Navi Mumbai,MUM,MAH,400701,IN,LEED v4.1 O+M: EB,81,Platinum,12/07/2025,Yes,14726.88,"Lodging: Hotel/Motel/Resort, Full Service"
1000129542,Nuovo Centro Direzionale CDO3 - Veritas,MV,VE,30173,IT,LEED v4 BD+C: NC,64,Gold,05/06/2024,Yes,4390,Office: Administrative/Professional
1000129660,CONF,CON,SHA,0,CN,LEED v4 BD+C: NC,68,Gold,21/08/2024,Yes,67670,CONF
1000129674,Bridgestone Warren Plant Recertification,MOR,TN,37357,US,LEED v4 O+M: EB,54,Silver,04/04/2024,Yes,1974692,Industrial Manufacturing
1000129706,CONF,CON,FL,0,US,LEED v4 BD+C: NC,60,Gold,29/05/2024,Yes,16500,CONF
1000129771,Aransas National Wildlife Refuge,AUS,TX,77950,US,LEED v4 BD+C: NC,43,Certified,16/09/2024,Yes,15428,Office: Government
1000129774,CONF,CON,FL,0,US,LEED v4 BD+C: NC,61,Gold,28/03/2024,Yes,122350,CONF
1000129804,University of Cincinnati Clifton Court,CIN,OH,45221,US,LEED v4 BD+C: NC,53,Silver,09/12/2024,Yes,180000,Core Learning Space: College/University
1000129809,MU Clinical Health Sciences,OXF,OH,45056,US,LEED v4 BD+C: NC,51,Silver,01/04/2024,Yes,183611,Core Learning Space: College/University
1000130077,1701 H Street NE,WAS,DC,20002,US,LEED v4 BD+C: NC,50,Silver,17/01/2024,Yes,157680,Multi-Family Residential: Apartment
1000130115,Mann Older Adult Rivera Rec. Center,PHI,PA,19140,US,LEED v4 BD+C: NC,60,Gold,01/08/2024,Yes,39375,Public Assembly: Recreation
1000130117,Lucas Hall,FM,FL,33965,US,LEED v4 BD+C: NC,40,Certified,28/03/2024,Yes,27000,Core Learning Space: College/University
1000130144,Blacksburg Police Headquarters,BLA,VA,24060,US,LEED v4 BD+C: NC,52,Silver,22/01/2024,Yes,35074,Public Order and Safety: Fire/Police Station
1000130152,SLCC Juniper Building - Herriman Campus,BLU,UT,84065,US,LEED v4.1 BD+C: NC,65,Gold,18/04/2024,Yes,91000,Other
1000130386,CONF,CON,FL,0,US,LEED v4 BD+C: NC,60,Gold,02/05/2024,Yes,22500,CONF
1000130394,Morningstar at West Valley Memory Care,SJ,CA,95117,US,LEED v4 BD+C: NC,55,Silver,29/02/2024,Yes,32274,Healthcare: Nursing Home/ Assisted Living
1000130428,CONF,CON,HI,0,US,LEED v4 BD+C: NC,61,Gold,10/06/2024,Yes,66000,CONF
1000130454,District Cooling Plant BB05,DUB,AE,0,AE,LEED v4 BD+C: NC,71,Gold,27/02/2024,Yes,119086,Service: Other Service
1000130598,CONF,CON,TN,0,US,LEED v4 BD+C: NC,58,Silver,13/11/2024,Yes,5000,CONF
1000130960,Colby College Gordon Center,WAT,ME,4901,US,LEED v4 BD+C: NC,62,Gold,29/02/2024,Yes,70481,Core Learning Space: College/University
1000130961,NYU Ambulatory Hub 1111 Franklin Avenue,GC,NY,11530,US,LEED v4 BD+C: NC,51,Silver,03/09/2024,Yes,246621,Healthcare: Clinic/Other Outpatient
1000130965,CONF,CON,TN,0,US,LEED v4 BD+C: NC,45,Certified,13/11/2024,Yes,17866,CONF
1000130970,Capers Hall - Building Replacement,CHA,SC,29404,US,LEED v4 BD+C: NC,56,Silver,12/06/2024,Yes,97500,Core Learning Space: College/University
1000130974,CONF,CON,TN,0,US,LEED v4 BD+C: NC,53,Silver,13/11/2024,Yes,11943,CONF
1000131005,Mult. Behavioral Health Resource Center,POR,OR,97205,US,LEED v4 BD+C: NC,65,Gold,16/09/2024,Yes,28502,Other
1000131151,UW - Founders Hall,SEA,WA,98195,US,LEED v4 BD+C: NC,67,Gold,10/01/2024,Yes,84400,Core Learning Space: College/University
1000131185,Green Hill School Recreation Building,CHE,WA,98532,US,LEED v4 BD+C: NC,72,Gold,12/09/2024,Yes,28400,Public Assembly: Recreation
1000131219,Five Rivers Health Centers - M.O.B.,DAY,OH,45417,US,LEED v4 BD+C: NC,46,Certified,08/04/2024,Yes,84000,Healthcare: Clinic/Other Outpatient
1000131228,LPC Public Safety Complex/AMT,LIV,CA,94551,US,LEED v4 BD+C: NC,56,Silver,31/01/2024,Yes,75404,Core Learning Space: College/University
1000131280,PennDOT D6-0 RTMC,KOP,PA,19406,US,LEED v4 BD+C: NC,53,Silver,27/02/2024,Yes,38278,Office: Government
1000131522,Soccer and Lacrosse Facility Expansion,GAI,FL,32611,US,LEED v4 BD+C: NC,60,Gold,02/07/2024,Yes,13500,Office: Mixed-Use
1000131533,Airbus-Dual Bay Flightline Hangar 24,MOB,AL,36615,US,LEED v4 BD+C: NC,57,Silver,15/01/2024,Yes,91859,Airport: Hangar
1000131547,Oracle 6VDG,BUR,MA,1803,US,LEED v4.1 O+M: EB,67,Gold,13/12/2024,Yes,125000,Office: Administrative/Professional
1000131604,AIRBUS Staging Bldg + Calibration Hangar,MOB,AL,36615,US,LEED v4 BD+C: NC,64,Gold,22/11/2024,Yes,32410,Airport: Hangar
1000131629,CSU MC Harbison Research & Ed Bldg,BEL,CO,80512,US,LEED v4 BD+C: NC,50,Silver,17/07/2024,Yes,8172,Core Learning Space: College/University
1000131657,College Park City Hall,CP,MD,20740,US,LEED v4 BD+C: NC,60,Gold,16/08/2024,Yes,93175,Office: Government
1000131679,Chick fil A 03863 Annandale,ANN,VA,22003,US,LEED v4 BD+C: NC,42,Certified,05/09/2024,Yes,4300,Retail: Fast Food
1000131721,MSU Thurgood Marshall Hall - Phase 1,BAL,MD,21218,US,LEED v4 BD+C: NC,62,Gold,04/04/2024,Yes,222557,Lodging: Dormitory
1000131722,JOHN S. & JAMES L. Knight Recital Hall,CG,FL,33146,US,LEED v4 BD+C: NC,53,Silver,22/04/2024,Yes,21165,Public Assembly: Entertainment
